刊,かん
刊本,かんぽん
刊行,かんこう
刑,けい
刑事,けいじ
刑余,けいよ
刑務所,けいむしょ
刑場,けいじょう
刑期,けいき
刑死,けいし
刑法,けいほう
刑罰,けいばつ
刑部,けいぶ
列,れつ
列する,れっする
列なる,つらなる
列ねる,つらねる
列ぶ,ならぶ
列伝,れつでん
列侯,れっこう
列国,れっこく
列島,れっとう
列席,れっせき
列座,れつざ
列強,れっきょう
列挙,れっきょ
列火,れっか
列聖,れっせい
列藩,れっぱん
列記,れっき
列車,れっしゃ
初,うい
初,うぶ
初,ぞめ
初,はつ
初々しい,ういういしい
初っぱな,しょっぱな
初っ切り,しょっきり
初っ端,しょっぱな
初め,ぞめ
初め,はじめ
初めて,はじめて
初める,そめる
初七日,しょなぬか
初七日,しょなのか
初乗り,はつのり
初代,しょだい
初会,しょかい
初値,はつね
初冬,しょとう
初冬,はつふゆ
初出,しょしゅつ
初初しい,ういういしい
初動,しょどう
初午,はつうま
初参,はつまいり
初参り,はつまいり
初句,しょく
初号,しょごう
初回,しょかい
初場所,はつばしょ
初夏,しょか
初夏,はつなつ
初夜,しょや
初夢,はつゆめ
初姿,はつすがた
初婚,しょこん
初子,ういご
初子,はつご
初子,はつね
初孫,ういまご
初孫,はつまご
初審,しょしん
初対面,しょたいめん
初年,しょねん
初年度,しょねんど
初度,しょど
初役,はつやく
初心,うぶ
初心,しょしん
初心者,しょしんしゃ
初志,しょし
初恋,はつこい
初戦,しょせん
初手,しょて
初日,しょにち
初日,はつひ
初日の出,はつひので
初旬,しょじゅん
初春,しょしゅん
初春,はつはる
初期,しょき
初歩,しょほ
初段,しょだん
初氷,はつごおり
初湯,はつゆ
初演,しょえん
初潮,しょちょう
初版,しょはん
初物,はつもの
初犯,しょはん
初球,しょきゅう
初生,しょせい
初生児,しょせいじ
初産,ういざん
初産,しょさん
初産,しょざん
初産,はつざん
初発,しょはつ
初盆,はつぼん
初秋,しょしゅう
初秋,はつあき
初穂,はつお
初穂,はつほ
初穗,はつお
初穗,はつほ
初空,はつそら
初空,はつぞら
初等,しょとう
初節供,はつぜっく
初節句,はつぜっく
初級,しょきゅう
初経,しょけい
初老,しょろう
初耳,はつみみ
初舞台,はつぶたい
初荷,はつに
初診,しょしん
初診料,しょしんりょう
初詣,はつもうで
初詣で,はつもうで
初速,しょそく
初陣,ういじん
初雪,はつゆき
初音,はつね
初頭,しょとう
判,はん
判,ばん
判じる,はんじる
判じ物,はんじもの
判じ絵,はんじえ
判ずる,はんずる
判り,わかり
判る,わかる
判事,はんじ
判任官,はんにんかん
判例,はんれい
判別,はんべつ
判子,はんこ
判官,じょう
判官,ぞう
判官,はんがん
判官,ほうがん
判定,はんてい
判断,はんだん
判明,はんめい
判決,はんけつ
判然,はんぜん
判示,はんじ
判読,はんどく
別,べつ
別々,べつべつ
別け,わけ
別ける,わける
別け前,わけまえ
別け隔て,わけへだて
別して,べっして
別ち,わかち
別つ,わかつ
別に,べつに
別れ,わかれ
別れる,わかれる
別れ別れ,わかれわかれ
別れ目,わかれめ
別れ話,わかればなし
別れ路,わかれじ
別れ路,わかれみち
別れ道,わかれみち
別れ際,わかれぎわ
別れ霜,わかれじも
別世界,べっせかい
別人,べつじん
別件,べっけん
別使,べっし
別便,べつびん
別個,べっこ
別働隊,べつどうたい
別儀,べつぎ
別冊,べっさつ
別別,べつべつ
別刷り,べつずり
別動隊,べつどうたい
別口,べつくち
別名,べつみょう
別名,べつめい
別命,べつめい
別品,べっぴん
別売,べつばい
別天地,べってんち
別宅,べったく
別室,べっしつ
別宮,べつぐう
別家,べっけ
別封,べっぷう
別居,べっきょ
別巻,べっかん
別席,べっせき
別当,べっとう
別条,べつじょう
別杯,べっぱい
別枠,べつわく
別格,べっかく
別棟,べっとう
別棟,べつむね
別業,べつぎょう
別様,べつよう
別段,べつだん
別殿,べつでん
別法,べっぽう
別派,べっぱ
別物,べつもの
別状,べつじょう
別珍,べっちん
別盃,べっぱい
別称,べっしょう
別種,べっしゅ
別箇,べっこ
別納,べつのう
別紙,べっし
別荘,べっそう
別表,べっぴょう
別製,べっせい
別言,べつげん
別記,べっき
別辞,べつじ
別送,べっそう
別途,べっと
別邸,べってい
別間,べつま
別院,べついん
別離,べつり
別項,べっこう
別館,べっかん
利,り
利かす,きかす
利かん坊,きかんぼう
利き手,ききて
利き目,ききめ
利き腕,ききうで
利き茶,ききちゃ
利き酒,ききざけ
利く,きく
利ざや,りざや
利する,りする
利上げ,りあげ
利下げ,りさげ
利他,りた
利付き,りつき
利便,りべん
利剣,りけん
利口,りこう
利器,りき
利回り,りまわり
利子,りし
利害,りがい
利尿,りにょう
利巧,りこう
利己,りこ
利幅,りはば
利得,りとく
利息,りそく
利手,ききて
利払い,りばらい
利敵,りてき
利札,りさつ
利札,りふだ
利権,りけん
利権屋,りけんや
利欲,りよく
利殖,りしょく
利水,りすい
利潤,りじゅん
利点,りてん
利率,りりつ
利用,りよう
利発,りはつ
利益,りえき
利益,りやく
利目,ききめ
利腕,ききうで
利茶,ききちゃ
利酒,ききざけ
利鈍,りどん
利鞘,りざや
利食い,りぐい
到る,いたる
到底,とうてい
到来,とうらい
到来物,とうらいもの
到着,とうちゃく
到達,とうたつ
到頭,とうとう
制,せい
制す,せいす
制する,せいする
制令,せいれい
制作,せいさく
制動,せいどう
制勝,せいしょう
制圧,せいあつ
制定,せいてい
制帽,せいぼう
制度,せいど
制式,せいしき
制御,せいぎょ
制憲,せいけん
制服,せいふく
制札,せいさつ
制止,せいし
制海権,せいかいけん
制球,せいきゅう
制空権,せいくうけん
制約,せいやく
制裁,せいさい
制覇,せいは
制限,せいげん
刷,さつ
刷,すり
刷り,すり
刷り上がる,すりあがる
刷り上げる,すりあげる
刷り本,すりほん
刷り込む,すりこむ
刷る,する
刷新,さっしん
刷本,すりほん
刷毛,はけ
刷込む,すりこむ
券,けん
券面,けんめん
刹,さつ
刹,せつ
刹那,せつな
刺,し
刺,とげ
刺々しい,とげとげしい
刺さる,ささる
刺し,さし
刺しゅう,ししゅう
刺し子,さしこ
刺し殺す,さしころす
刺し身,さしみ
刺し通す,さしとおす
刺し違える,さしちがえる
刺す,さす
刺傷,ししょう
刺刺しい,とげとげしい
刺叉,さすまた
刺子,さしこ
刺客,しかく
刺客,しきゃく
刺戟,しげき
刺殺,しさつ
刺激,しげき
刺繡,ししゅう
刺股,さすまた
刺草,いらくさ
刺草,イラクサ
刺身,さしみ
刺通す,さしとおす
刺青,いれずみ
刺青,しせい
刻,きざ
刻,こく
刻,とき
刻々,こくこく
刻々,こっこく
刻する,こくする
刻み,きざみ
刻みたばこ,きざみたばこ
刻みつける,きざみつける
刻みタバコ,きざみタバコ
刻み付ける,きざみつける
刻み煙草,きざみたばこ
刻み目,きざみめ
刻み込む,きざみこむ
刻む,きざむ
刻下,こっか
刻刻,こくこく
刻刻,こっこく
刻印,こくいん
刻字,こくじ
刻苦,こっく
刻薄,こくはく
刻限,こくげん
則,そく
則する,そくする
則ち,すなわち
則る,のっとる
削ぎ切り,そぎぎり
削ぐ,そぐ
削げる,そげる
削りとる,けずりとる
削り取る,けずりとる
削り節,けずりぶし
削る,けずる
削る,はつる
削れる,けずれる
削減,さくげん
削除,さくじょ
前,さき
前,ぜん
前,まえ
前々,まえまえ
前々回,ぜんぜんかい
前かがみ,まえかがみ
前だれ,まえだれ
前のめり,まえのめり
前ぶれ,まえぶれ
前もって,まえもって
前世,ぜんせ
前世,ぜんせい
前人,ぜんじん
前人未到,ぜんじんみとう
前人未踏,ぜんじんみとう
前代,ぜんだい
前代未聞,ぜんだいみもん
前以って,まえもって
前以て,まえもって
前件,ぜんけん
前任,ぜんにん
前作,ぜんさく
前作,まえさく
前例,ぜんれい
前便,ぜんびん
前倒し,まえだおし
前借,ぜんしゃく
前借り,まえがり
前側,まえがわ
前兆,ぜんちょう
前列,ぜんれつ
前前,まえまえ
前前回,ぜんぜんかい
前半,ぜんはん
前半,ぜんぱん
前厄,まえやく
前受金,まえうけきん
前口上,まえこうじょう
前古,ぜんこ
前史,ぜんし
前向き,まえむき
前哨,ぜんしょう
前回,ぜんかい
前垂,まえだれ
前垂れ,まえだれ
前場,ぜんば
前売,まえうり
前売り,まえうり
前夜,ぜんや
前夜祭,ぜんやさい
前夫,ぜんぷ
前奏,ぜんそう
前妻,ぜんさい
前官,ぜんかん
前官礼遇,ぜんかんれいぐう
前審,ぜんしん
前屈み,まえかがみ
前山,さきやま
前山,ぜんざん
前年,ぜんねん
前年度,ぜんねんど
前座,ぜんざ
前庭,ぜんてい
前後,ぜんご
前後ろ,まえうしろ
前徴,ぜんちょう
前払,まえばらい
前払い,まえばらい
前掛,まえかけ
前掛け,まえかけ
前掲,ぜんけい
前提,ぜんてい
前文,ぜんぶん
前方,ぜんぽう
前方,まえかた
前方後円墳,ぜんぽうこうえんふん
前日,ぜんじつ
前日,まえび
前景,ぜんけい
前景気,まえげいき
前書,ぜんしょ
前書き,まえがき
前月,ぜんげつ
前期,ぜんき
前条,ぜんじょう
前栽,せんざい
前歯,ぜんし
前歯,まえば
前歴,ぜんれき
前段,ぜんだん
前水,せんすい
前泊,ぜんぱく
前渡し,まえわたし
前渡金,まえわたしきん
前漢,ぜんかん
前生,ぜんしょう
前略,ぜんりゃく
前祝い,まえいわい
前科,ぜんか
前立て,まえだて
前立腺,ぜんりつせん
前章,ぜんしょう
前端,ぜんたん
前節,ぜんせつ
前篇,ぜんぺん
前約,ぜんやく
前納,ぜんのう
前線,ぜんせん
前編,ぜんぺん
前置き,まえおき
前置詞,ぜんちし
前者,ぜんしゃ
前肢,ぜんし
前肢,まえあし
前脚,ぜんきゃく
前脚,まえあし
前腕,ぜんわん
前腕,まえうで
前菜,ぜんさい
前衛,ぜんえい
前触れ,まえぶれ
前言,ぜんげん
前記,ぜんき
前説,ぜんせつ
前説,まえせつ
前貸し,まえがし
前賢,ぜんけん
前足,まえあし
前身,ぜんしん
前車,ぜんしゃ
前輪,ぜんりん
前輪,まえわ
前述,ぜんじゅつ
前途,ぜんと
前週,ぜんしゅう
前進,ぜんしん
前部,ぜんぶ
前金,ぜんきん
前金,まえきん
前門,ぜんもん
前陳,ぜんちん
前非,ぜんぴ
前面,ぜんめん
前項,ぜんこう
前頭,まえがしら
前頭葉,ぜんとうよう
前額,ぜんがく
前駆,ぜんく
前駆症状,ぜんくしょうじょう
前髪,まえがみ
剖検,ぼうけん
剛,ごう
剛の者,ごうのもの
剛体,ごうたい
剛健,ごうけん
剛力,ごうりき
剛勇,ごうゆう
剛性,ごうせい
剛情,ごうじょう
剛毅,ごうき
剛毛,ごうもう
剛気,ごうき
剛球,ごうきゅう
剛直,ごうちょく
剛胆,ごうたん
剛腕,ごうわん
剛腹,ごうふく
剣,けん
剣,つるぎ
剣が峰,けんがみね
剣先,けんさき
剣劇,けんげき
剣士,けんし
剣客,けんかく
剣客,けんきゃく
剣山,けんざん
剣峻,けんしゅん
剣幕,けんまく
剣戟,けんげき
剣法,けんぽう
剣玉,けんだま
剣突,けんつく
剣突く,けんつく
剣舞,けんぶ
剣術,けんじゅつ
剣豪,けんごう
剣道,けんどう
剣難,けんなん
剤,ざい
剥き出し,むきだし
剥き出す,むきだす
剥き身,すきみ
剥き身,むきみ
剥ぎ取る,はぎとる
剥げ落ちる,はげおちる
剥奪,はくだつ
剥板,へぎいた
剥焼,すきやき
剥焼,スキヤキ
剥片,はくへん
剥脱,はくだつ
剥落,はくらく
剥製,はくせい
剥身,すきみ
剥身,むきみ
剥離,はくり
副,ふく
副う,そう
副える,そえる
副え木,そえぎ
副作用,ふくさよう
副使,ふくし
副官,ふくかん
副官,ふっかん
副審,ふくしん
副将,ふくしょう
副手,ふくしゅ
副文,ふくぶん
副書,ふくしょ
副木,ふくぼく
副本,ふくほん
副業,ふくぎょう
副次的,ふくじてき
副産物,ふくさんぶつ
副署,ふくしょ
副腎,ふくじん
副葬品,ふくそうひん
副詞,ふくし
副読本,ふくとくほん
副読本,ふくどくほん
副賞,ふくしょう
副長,ふくちょう
副題,ふくだい
副食,ふくしょく
副食物,ふくしょくぶつ
剰,あまっさえ
剰,あまつさえ
剰え,あまっさえ
剰え,あまつさえ
剰す,あます
剰余,じょうよ
剰員,じょういん
剰語,じょうご
割,わり
割く,さく
割ける,さける
割に,わりに
割り,わり
割りかた,わりかた
割りつける,わりつける
割りに,わりに
割りばし,わりばし
割り下,わりした
割り付け,わりつけ
割り付ける,わりつける
割り出し,わりだし
割り出す,わりだす
割り切る,わりきる
割り切れる,わりきれる
割り前,わりまえ
割り勘,わりかん
割り印,わりいん
割り合い,わりあい
割り増し,わりまし
割り子,わりご
割り安,わりやす
割り引,わりびき
割り引き,わりびき
割り引く,わりびく
割り当て,わりあて
割り当てる,わりあてる
割り戻す,わりもどす
割り振り,わりふり
割り振る,わりふる
割り方,わりかた
割り注,わりちゅう
割り目,わりめ
割り石,わりいし
割り符,わりふ
割り算,わりざん
割り箸,わりばし
割り籠,わりご
割り込み,わりこみ
割り込む,わりこむ
割り高,わりだか
割る,わる
割れ,われ
割れる,われる
割れ物,われもの
割れ目,われめ
割れ目,ワレメ
割下,わりした
割付,わりつけ
割付け,わりつけ
割付ける,わりつける
割付る,わりつける
割出し,わりだし
割出す,わりだす
割切る,わりきる
割切れる,わりきれる
割前,わりまえ
割勘,わりかん
割印,わりいん
割合,わりあい
割増,わりまし
割増し,わりまし
割子,わりご
割安,わりやす
割引,わりびき
割引き,わりびき
割引く,わりびく
割当,かっとう
割当,わりあて
割当て,わりあて
割当てる,わりあてる
割愛,かつあい
割戻す,わりもどす
割拠,かっきょ
割振り,わりふり
割振る,わりふる
割方,わりかた
割注,わりちゅう
割物,われもの
割目,わりめ
割目,われめ
割目,ワレメ
割石,わりいし
割礼,かつれい
割符,わっぷ
割符,わりふ
割算,わりざん
割箸,わりばし
割籠,わりご
割線,かっせん
割線法,わりせんほう
割腹,かっぷく
割譲,かつじょう
割賦,かっぷ
割賦,わっぷ
割込,わりこみ
割込み,わりこみ
割込む,わりこむ
割高,わりだか
創,きず
創,キズ
創める,はじめる
創り出す,つくりだす
創る,つくる
創世,そうせい
創作,そうさく
創価学会,そうかがっかい
創傷,そうしょう
創出,そうしゅつ
創刊,そうかん
創始,そうし
創建,そうけん
創意,そうい
創案,そうあん
創業,そうぎょう
創痕,そうこん
創発,そうはつ
創立,そうりつ
創製,そうせい
創見,そうけん
創設,そうせつ
創造,そうぞう
創部,そうぶ
劇,げき
劇しい,はげしい
劇作,げきさく
劇務,げきむ
劇化,げきか
劇団,げきだん
劇場,げきじょう
劇壇,げきだん
劇変,げきへん
劇戦,げきせん
劇映画,げきえいが
劇毒,げきどく
劇烈,げきれつ
劇甚,げきじん
劇画,げきが
劇界,げきかい
劇痛,げきつう
劇的,げきてき
劇職,げきしょく
劇臭,げきしゅう
劇薬,げきやく
劇評,げきひょう
劇詩,げきし
劇談,げきだん
劇論,げきろん
劇通,げきつう
劇震,げきしん
力,ちから
力,りき
力,りょく
力いっぱい,ちからいっぱい
力こぶ,ちからこぶ
力ずく,ちからずく
力づける,ちからづける
力まかせ,ちからまかせ
力む,りきむ
力めて,つとめて
力める,つとめる
力一杯,ちからいっぱい
力不足,ちからぶそく
力仕事,ちからしごと
力付ける,ちからづける
力代,ちからしろ
力任せ,ちからまかせ
力作,りきさく
力士,りきし
力学,りきがく
力尽,ちからずく
力尽,ちからづく
力尽きる,ちからつきる
力尽く,ちからずく
力尽く,ちからづく
力強い,ちからづよい
力感,りきかん
力戦,りきせん
力技,ちからわざ
力投,りきとう
力抜け,ちからぬけ
力持ち,ちからもち
力業,ちからわざ
力水,ちからみず
力泳,りきえい
力添え,ちからぞえ
力演,りきえん
力漕,りきそう
力点,りきてん
力石,ちからいし
力紙,ちからがみ
力行,りっこう
力行,りょっこう
力試し,ちからだめし
力説,りきせつ
力負,ちからまけ
力負け,ちからまけ
力走,りきそう
力足,ちからあし
力量,りきりょう
力闘,りきとう
功,いさお
功,いたわり
功,こう
功り,いたわり
功利,こうり
功力,くりき
功力,こうりき
功労,こうろう
功名,こうみょう
功夫,くふう
功夫,カンフー
功夫,クンフー
功徳,くどく
功業,こうぎょう
功績,こうせき
功罪,こうざい
功者,こうしゃ
功能,こうのう
功臣,こうしん
功過,こうか
加,か
加える,くわえる
加わる,くわわる
加俸,かほう
加入,かにゅう
加勢,かせい
加味,かみ
加塩,かえん
加増,かぞう
加害,かがい
加州,かしゅう
加工,かこう
加担,かたん
加持,かじ
加数,かすう
加水,かすい
加法,かほう
加減,かげん
加減乗除,かげんじょうじょ
加湿,かしつ
加点,かてん
加熱,かねつ
加留多,かるた
加留多,カルタ
加療,かりょう
加盟,かめい
加筆,かひつ
加算,かさん
加糖,かとう
加給,かきゅう
加薬,かやく
加護,かご
加速,かそく
加速器,かそくき
加速度,かそくど
加配,かはい
加里,かり
加重,かじゅう
加重,かちょう
加除,かじょ
加養,かよう
劣,れつ
劣る,おとる
劣位,れつい
劣勢,れっせい
劣化,れっか
劣弱,れつじゃく
劣後債,れつごさい
劣性,れっせい
劣悪,れつあく
劣情,れつじょう
劣敗,れっぱい
劣等,れっとう
助,じょ
助,すけ
助かる,たすかる
助く,たすく
助け,たすけ
助ける,たすける
助け出す,たすけだす
助け合う,たすけあう
助け平,すけべ
助け平,すけべい
助け平,スケベ
助け平,スケベイ
助け舟,たすけぶね
助け船,たすけぶね
助っ人,すけっと
助六,すけろく
助兵衛,すけべえ
助力,じょりょく
助動詞,じょどうし
助勢,じょせい
助勢,すけぜい
助命,じょめい
助太刀,すけだち
助字,じょじ
助平,すけべ
助平,すけべい
助平,スケベ
助平,スケベイ
助役,じょやく
助成,じょせい
助手,じょしゅ
助手,すけて
助教授,じょきょうじゅ
助教諭,じょきょうゆ
助数詞,じょすうし
助演,じょえん
助産,じょさん
助産婦,じょさんぷ
助監督,じょかんとく
助祭,じょさい
助言,じょげん
助言,じょごん
助詞,じょし
助走,じょそう
助辞,じょじ
助長,じょちょう
努む,りきむ
努めて,つとめて
努める,つとめる
努力,どりょく
劫かす,おびやかす
劫掠,きょうりゃく
劫掠,ごうりゃく
劫火,こうか
劫火,ごうか
劫略,きょうりゃく
劫略,ごうりゃく
励ます,はげます
励み,はげみ
励む,はげむ
励弧,れいこ
励振,れいしん
励磁,れいじ
励精,れいせい
励行,れいこう
励起,れいき
労,ろう
労う,ねぎらう
労き,いたずき
労き,いたつき
労き,いたづき
労する,ろうする
労り,いたわり
労作,ろうさく
労使,ろうし
労働,ろうどう
労働三法,ろうどうさんぽう
労働党,ろうどうとう
労働省,ろうどうしょう
労力,ろうりょく
労務,ろうむ
労務者,ろうむしゃ
労役,ろうえき
労政,ろうせい
労災,ろうさい
労相,ろうしょう
労組,ろうくみ
労組,ろうそ
労苦,ろうく
労賃,ろうちん
労資,ろうし
労農,ろうのう
労連,ろうれん
労金,ろうきん
効,かい
効,こう
効き目,ききめ
効く,きく
効力,こうりょく
効果,こうか
効率,こうりつ
効用,こうよう
効目,ききめ
効能,こうのう
効験,こうけん
勁草,けいそう
勃々,ぼつぼつ
勃勃,ぼつぼつ
勃発,ぼっぱつ
勃興,ぼっこう
勃起,ぼっき
勅,ちょく
勅,みことのり
勅使,ちょくし
勅勘,ちょっかん
勅命,ちょくめい
勅撰,ちょくせん
勅旨,ちょくし
勅書,ちょくしょ
勅答,ちょくとう
勅許,ちょっきょ
勅語,ちょくご
勅題,ちょくだい
勅額,ちょくがく
勅願,ちょくがん
勇,ゆう
勇ましい,いさましい
勇み立つ,いさみたつ
勇み肌,いさみはだ
勇み足,いさみあし
勇む,いさむ
勇健,ゆうけん
勇名,ゆうめい
勇士,ゆうし
勇壮,ゆうそう
勇夫,ゆうふ
勇姿,ゆうし
勇将,ゆうしょう
勇往,ゆうおう
勇戦,ゆうせん
勇敢,ゆうかん
勇断,ゆうだん
勇武,ゆうぶ
勇気,ゆうき
勇気づける,ゆうきづける
勇気付ける,ゆうきづける
勇猛,ゆうみょう
勇猛,ゆうもう
勇者,ゆうしゃ
勇者,ゆうじゃ
勇躍,ゆうやく
勇退,ゆうたい
勉む,りきむ
勉めて,つとめて
勉める,つとめる
勉励,べんれい
勉学,べんがく
勉強,べんきょう
動,どう
動かす,うごかす
動き,うごき
動きだす,うごきだす
動き出す,うごきだす
動き回る,うごきまわる
動く,うごく
動じる,どうじる
動ずる,どうずる
動乱,どうらん
動体,どうたい
動作,どうさ
動力,どうりょく
動勢,どうせい
動向,どうこう
動員,どういん
動因,どういん
動態,どうたい
動揺,どうよう
動植物,どうしょくぶつ
動機,どうき
動物,どうぶつ
動産,どうさん
動画,どうが
動的,どうてき
動脈,どうみゃく
動脈血,どうみゃくけつ
動脈血,どうみゃっけつ
動詞,どうし
動議,どうぎ
動転,どうてん
動輪,どうりん
動静,どうせい
勘,かん
勘える,かんがえる
勘ぐる,かんぐる
勘づく,かんづく
勘亭流,かんていりゅう
勘付く,かんづく
勘八,かんぱち
勘八,カンパチ
勘合,かんごう
勘定,かんじょう
勘弁,かんべん
勘当,かんどう
勘忍,かんにん
勘所,かんどころ
勘案,かんあん
勘気,かんき
勘繰る,かんぐる
勘考,かんこう
勘能,かんのう
勘違い,かんちがい
務まる,つとまる
務め,つとめ
務める,つとめる
勝,しょう
勝ち,かち
勝ち,がち
勝ちとる,かちとる
勝ちどき,かちどき
勝ち取る,かちとる
勝ち名乗り,かちなのり
勝ち味,かちみ
勝ち得る,かちえる
勝ち戦,かちいくさ
勝ち抜く,かちぬく
勝ち星,かちぼし
勝ち栗,かちぐり
勝ち残る,かちのこる
勝ち気,かちき
勝ち目,かちめ
勝ち誇る,かちほこる
勝ち負け,かちまけ
勝ち越し,かちこし
勝ち越す,かちこす
勝ち進む,かちすすむ
勝ち馬,かちうま
勝つ,かつ
勝つ色,かついろ
勝どき,かちどき
勝る,まさる
勝れる,すぐれる
勝利,しょうり
勝勢,しょうせい
勝因,しょういん
勝地,しょうち
勝報,しょうほう
勝山,かつやま
勝得る,かちえる
勝手,かって
勝手口,かってぐち
勝手向き,かってむき
勝手次第,かってしだい
勝敗,しょうはい
勝景,しょうけい
勝栗,かちぐり
勝機,しょうき
勝気,かちき
勝率,しょうりつ
勝算,しょうさん
勝者,しょうしゃ
勝訴,しょうそ
勝負,しょうぶ
勝負事,しょうぶごと
勝運,しょううん
勝馬,かちうま
募る,つのる
募債,ぼさい
募兵,ぼへい
募金,ぼきん
募集,ぼしゅう
勢,いきおい
勢,せい
勢,ぜい
勢,はずみ
勢い,いきおい
勢いづく,いきおいづく
勢い付く,いきおいづく
勢い込む,いきおいこむ
勢ぞろい,せいぞろい
勢み,はずみ
勢み車,はずみぐるま
勢む,はずむ
勢力,せいりょく
勢威,せいい
勢子,せこ
勢家,せいか
勢揃,せいぞろい
勢揃い,せいぞろい
勢至菩薩,せいしぼさつ
勢車,はずみぐるま
勤しむ,いそしむ
勤まる,つとまる
勤め,つとめ
勤める,つとめる
勤め人,つとめにん
勤め先,つとめさき
勤め口,つとめぐち
勤倹,きんけん
勤労,きんろう
勤労感謝の日,きんろうかんしゃのひ
勤勉,きんべん
勤務,きんむ
勤学,きんがく
勤怠,きんたい
勤惰,きんだ
勤王,きんのう
勤番,きんばん
勤皇,きんのう
勤続,きんぞく
勤行,ごんぎょう
勧め,すすめ
勧める,すすめる
勧化,かんげ
勧告,かんこく
勧善懲悪,かんぜんちょうあく
勧奨,かんしょう
勧学,かんがく
勧工場,かんこうば
勧業,かんぎょう
勧誘,かんゆう
勧請,かんじょう
勧賞,かんしょう
勧進,かんじん
勧進元,かんじんもと
勧降,かんこう
勲,いさお
勲,くん
勲一等,くんいっとう
勲功,くんこう
勲爵,くんしゃく
勲章,くんしょう
勲等,くんとう
勲記,くんき
勺,しゃく
勺,せき
勾かす,かどわかす
勾引,かどわかし
勾引,こういん
勾引かす,かどわかす
勾引し,かどわかし
勾欄,こうらん
勾留,こうりゅう
勾配,こうばい
勿体,もったい
勿体ない,もったいない
勿体ぶる,もったいぶる
勿体振る,もったいぶる
勿体無い,もったいない
勿忘草,わすれなぐさ
勿忘草,ワスレナグサ
勿怪,もっけ
勿論,もちろん
匂,におい
匂い,におい
匂う,におう
匂わす,におわす
匂わせる,におわせる
包,パオ
包み,つつみ
包みかくす,つつみかくす
包み匿す,つつみかくす
包み込む,つつみこむ
包み金,つつみがね
包み金,つつみきん
包み隠す,つつみかくす
包む,くるむ
包む,つつむ
包める,くるめる
包丁,ほうちょう
包含,ほうがん
包囲,ほうい
包子,パオズ
包子,ポーズ
包容,ほうよう
包帯,ほうたい
包括,ほうかつ
包摂,ほうせつ
包皮,ほうひ
包膜,ほうまく
包茎,ほうきょう
包茎,ほうけい
包蔵,ほうぞう
包装,ほうそう
包金,つつみがね
包金,つつみきん
包隠す,つつみかくす
化,か
化かす,ばかす
化け,ばけ
化けの皮,ばけのかわ
化ける,ばける
化ける,ふける
化け物,ばけもの
化け物,ばけもん
化け物,バケモン
化す,かす
化の皮,ばけのかわ
化合,かごう
化学,かがく
化学,ばけがく
化工,かこう
化成,かせい
化物,ばけもの
化物,ばけもん
化物,バケモン
化生,かせい
化生,けしょう
化石,かせき
化粧,けしょう
化粧,けわい
化粧下,けしょうした
化粧回し,けしょうまわし
化粧廻し,けしょうまわし
化粧直し,けしょうなおし
化繊,かせん
化育,かいく
化身,けしん
北,きた
北の方,きたのかた
北アイルランド,きたアイルランド
北上,ほくじょう
北九州,きたきゅうしゅう
北京,ペキン
北側,きたがわ
北側,ほくそく
北光,ほっこう
北半,ほくはん
北半球,きたはんきゅう
北口,きたぐち
北回帰線,きたかいきせん
北国,きたぐに
北国,ほっこく
北場,ペーば
北境,ほっきょう
北大西洋,きたたいせいよう
北山,きたやま
北岸,ほくがん
北嶺,ほくれい
北斗,ほくと
北斗七星,ほくとしちせい
北斗星,ほくとせい
北方,ほっぽう
北方領土,ほっぽうりょうど
北日本,きたにっぽん
北日本,きたにほん
北朝,ほくちょう
北朝鮮,きたちょうせん
北東,きたひがし
北東,ほくとう
北枕,きたまくら
北枕,キタマクラ
北極,ほっきょく
北極圏,ほっきょくけん
北極星,ほっきょくせい
北極熊,ほっきょくぐま
北極熊,ホッキョクグマ
北欧,ほくおう
北洋,ほくよう
北海,ほっかい
北海道,ほっかいどう
北端,ほくたん
北米,ほくべい
北緯,ほくい
北西,ほくせい
北辰,ほくしん
北辺,ほくへん
北進,ほくしん
北郊,ほっこう
北部,ほくぶ
北門,きたもん
北門,ほくもん
北限,ほくげん
北陸,ほくりく
北面,ほくめん
北風,きたかぜ
北風,ほくふう
匠,しょう
匠,たくみ
匡正,きょうせい
匹,き
匹,ひき
匹夫,ひっぷ
匹敵,ひってき
区,く
区々,くく
区々,まちまち
区会,くかい
区内,くない
区処,くしょ
区分,くぶん
区分け,くわけ
区切り,くぎり
区切る,くぎる
区別,くべつ
区割り,くわり
区区,くく
区区,まちまち
区域,くいき
区役所,くやくしょ
区検,くけん
区民,くみん
区点,くてん
区画,くかく
区立,くりつ
区長,くちょう
区間,くかん
医,い
医事,いじ
医務,いむ
医員,いいん
医大,いだい
医学,いがく
医学部,いがくぶ
医家,いか
医局,いきょく
医師,いし
医方,いほう
医書,いしょ
医業,いぎょう
医用,いよう
医界,いかい
医療,いりょう
医科,いか
医科研,いかけん
医籍,いせき
医者,いしゃ
医薬,いやく
医薬品,いやくひん
医術,いじゅつ
医道,いどう
医長,いちょう
医院,いいん
匿,とく
匿う,かくまう
匿す,かくす
匿れる,かくれる
匿名,とくめい
十,じゅう
十,と
十,とお
十,シー
十一,じゅういち
十一,といち
十一,ジュウイチ
十一,トイチ
十一日,じゅういちにち
十一月,じゅういちがつ
十万億土,じゅうまんおくど
十三,じゅうさん
