象,-75
泉,-433
寝,208
将,152
確,346
勃,-1395
客,204
斉,-885
缶,-1118
望,190
嫁,-625
深,291
浮,222
聖,-121
在,321
絶,226
垂,-687
雰,-793
徳,-162
系,-421
許,62
都,187
慶,-727
童,-803
旧,-604
衝,-437
責,-274
岸,-211
従,-22
議,208
須,-736
厚,-385
働,-71
故,-13
牲,-892
図,25
守,241
終,337
街,17
並,60
網,-807
配,354
憶,-112
窓,136
頼,214
形,334
論,204
幾,-362
転,267
卑,-829
刹,-1206
頃,188
渡,220
陰,-246
洗,-229
緒,189
認,137
姓,-634
帯,-25
汚,-369
苦,366
拾,-604
茶,186
類,81
暗,237
暮,-19
候,-468
点,343
店,350
進,367
胸,256
態,291
住,256
花,332
佐,273
路,258
畏,-1154
魔,324
振,394
傷,112
寡,-1373
闘,-80
護,96
穏,-714
衷,-1448
秀,-27
端,135
歯,-237
寒,-299
泣,99
過,382
府,-132
寄,324
静,256
細,258
役,310
掘,-604
程,35
版,-443
吹,110
西,300
孫,-458
妙,210
等,134
察,266
舞,129
斗,-1122
借,-226
打,391
活,312
聴,-401
判,325
破,183
苛,-839
城,318
町,351
計,301
抜,335
歌,214
億,-785
摩,-493
釜,-1157
弟,56
腐,-667
黙,236
稼,-848
報,318
藤,334
欲,43
草,273
撮,-589
兼,-698
及,-269
究,-180
句,-187
冊,-779
庸,-1344
集,415
唐,-607
巻,148
状,374
腰,235
輝,-72
消,417
葬,-535
踏,26
秋,145
寧,-746
刑,124
塡,-1356
雑,73
品,346
曲,51
善,-214
器,301
復,-113
孔,-752
亜,-373
登,44
壇,-675
題,404
病,378
串,-1274
識,318
桜,-137
側,377
係,354
掌,-606
担,-298
船,432
応,357
亭,-488
丘,-483
斎,-375
闇,7
猛,-486
容,252
尋,-94
執,-309
藻,-1180
案,169
則,-456
侍,-486
勢,373
粉,-569
押,409
遷,-1266
松,346
骨,61
属,-225
服,364
階,412
顎,-628
諾,-1043
囲,280
証,279
据,-754
壮,-731
霊,193
詩,-118
怒,295
墓,-361
傾,-193
揺,-26
摯,-1321
奉,-253
謝,-230
常,449
座,434
貧,-361
移,124
盟,-726
倉,47
鳴,406
経,457
趣,-500
逃,425
治,399
精,333
総,22
迫,-77
喜,236
閉,197
熱,332
種,277
到,-188
帳,-372
屯,-1224
諸,-87
省,-297
廊,-35
割,138
選,217
捨,91
呈,-1087
訪,77
促,-780
険,137
飲,410
斬,-283
謹,-1106
離,495
造,304
縁,73
抱,389
影,380
催,-670
疾,-904
段,444
興,242
冬,-143
沖,-655
接,233
盆,-861
蔵,321
清,190
凡,-764
紛,-769
倒,375
房,128
析,-844
荒,88
拉,-1228
眉,-187
任,329
普,77
映,243
飛,625
族,421
充,-135
窃,-1240
床,218
尾,245
期,451
片,428
願,316
団,378
悲,357
憾,-1222
捻,-1073
提,-22
頒,-1284
掛,219
散,226
質,441
侯,-788
昭,-18
政,406
院,408
検,55
渓,-1050
崎,223
如,7
嫌,376
丈,213
約,399
香,360
矛,-836
探,364
銘,-879
詮,-880
授,-62
隙,-462
季,-418
組,493
徹,-348
盾,-773
注,368
剣,381
局,300
幕,-31
膚,-723
払,203
迷,121
尉,-260
根,466
箱,39
乱,321
慎,-291
袋,21
橋,277
陸,136
伴,-496
呉,-651
江,493
爽,-967
郷,-68
留,189
券,-760
揚,-378
量,118
煙,199
欄,-923
驚,424
冷,459
婦,372
河,306
桁,-1103
裏,413
拷,-1023
源,161
久,438
宮,488
畿,-1183
礼,442
燃,-21
筋,157
炎,-155
炭,-692
板,181
処,314
妹,130
憲,-548
痛,454
潤,-814
殿,356
腕,531
募,-890
賞,-299
格,488
冒,-522
勲,-987
忘,432
宴,-603
験,317
鬱,-648
密,368
率,-173
廃,-441
叔,-281
頰,-1053
談,409
為,166
際,491
肩,477
暑,-419
辺,345
評,50
綱,-346
昨,310
孤,-379
臆,-789
像,461
算,-115
疲,77
替,-11
懸,-302
被,47
津,466
職,302
