年,0.026996883933189098
日,0.04275528577225862
月,0.05545634860806947
大,0.06476789443112761
本,0.07286627663974998
学,0.08081236976325847
人,0.08802661230029862
国,0.09421452576730723
中,0.10024330989888747
一,0.10605921560617562
出,0.11157086452085023
部,0.1170375714982213
作,0.1222158482133598
会,0.12730469238748068
名,0.1322549508072203
市,0.13718634453661901
地,0.14207896923753455
行,0.1469328565208798
時,0.15132124150118217
場,0.15562816691515946
生,0.15992761986056475
上,0.16415315595469007
子,0.1683785919475913
社,0.17246381071177438
田,0.17642063297249394
合,0.18035470240058857
後,0.1842468329281031
代,0.18813440270335402
第,0.1920203480289154
道,0.19588369857641624
東,0.19974266925632164
発,0.2034849868868977
者,0.20717324458796674
山,0.21085833944158613
高,0.2145343285961348
戦,0.21819223630851722
事,0.2217986182329083
用,0.22532943778238798
長,0.22878091218438176
間,0.23221956309271802
県,0.2356519743580845
画,0.23902468665831883
所,0.24231883354691833
立,0.24558837836448952
成,0.24884286760672159
分,0.25208286851388456
業,0.25530566957211814
校,0.2584323242826712
新,0.2615475656975134
手,0.26464145745303014
川,0.267703067441851
同,0.2707594827039889
目,0.2738131284989263
開,0.2768484311835853
前,0.27982235250008236
関,0.2827142645716026
小,0.2855797112843966
動,0.28841616376543405
定,0.29121684849854995
線,0.2940169870653378
内,0.29680290598981596
主,0.2995740169577726
自,0.30230573545979755
文,0.3050093799588632
和,0.3076722446241542
的,0.3103295721112061
車,0.3129713505414456
駅,0.31561308155531576
物,0.3182120851519457
体,0.32078617759306594
通,0.32335992231414445
野,0.3259082729352109
町,0.3284538786753424
公,0.33098096042052744
家,0.33350323379463126
号,0.33601227800169564
下,0.33851798725745136
入,0.34101125235050406
設,0.3435044875888057
連,0.34599231209251974
現,0.34845099133456015
外,0.3509090225528866
放,0.35331996053567194
送,0.35572527001980314
在,0.3581272691388913
方,0.3605051508876153
番,0.3628733737462932
式,0.36522057534790714
全,0.3675632741505978
機,0.3698838576074066
島,0.3721919003126119
村,0.3744942354918809
選,0.3767847253596297
回,0.3790261533344299
京,0.3812598594656787
平,0.383472509216627
表,0.38567855404294565
度,0.38787753383023604
原,0.39006936779505413
記,0.39225997069043184
世,0.3944327257131662
女,0.39660185953021415
明,0.3987654842676122
北,0.4009215434598614
化,0.40306539732741603
当,0.40520913704445194
三,0.4072951007935558
最,0.40937793857460836
数,0.41144623533573704
組,0.41351450399827644
対,0.41556753620080866
曲,0.4175874050434081
語,0.4196054826009444
法,0.42161342886090325
初,0.42362119248003216
海,0.42561341406699604
演,0.42759399756953526
書,0.42957200653883676
神,0.4315423305439852
力,0.4335092756937794
教,0.4354702955535707
位,0.43741330597383066
区,0.43935499576039705
理,0.4412826169345708
西,0.44319687547340636
期,0.4451093866312244
見,0.4470008273594474
以,0.44888649382758466
性,0.4507542597382238
軍,0.4525861490189081
多,0.4543996653345629
実,0.4561362740553471
水,0.45785246739489754
特,0.4595684271649251
員,0.4612710225434525
経,0.4629593385701681
都,0.4646209767425764
品,0.46625646566538725
元,0.46789124158649653
要,0.4695257646203027
編,0.4711516174831712
制,0.472761489273418
身,0.4743707288454072
治,0.4759769583560257
金,0.47757618604944174
勝,0.4791471588552302
使,0.4807171148433211
正,0.48225372658681104
木,0.4837872896333701
面,0.4853208421429582
政,0.48684632860127686
点,0.4883683413715026
南,0.48987453814831833
鉄,0.49137939497366045
置,0.4928805691276522
民,0.4943652002372378
電,0.4958414878219854
加,0.4973095249584718
共,0.4987627980424823
等,0.5002062137901603
科,0.5016495540228798
売,0.503092005637715
形,0.5045272675260323
版,0.5059545248287441
二,0.5073679857241464
能,0.508780817913615
映,0.5101878266704665
口,0.5115906206389343
王,0.5129798236710263
務,0.5143509294554958
像,0.5157174165343612
活,0.5170833047620439
気,0.5184399748962989
美,0.5197925918090582
来,0.5211450401302822
界,0.5224955935528953
優,0.5238452636261096
州,0.5251802785288814
参,0.5265146963366321
天,0.527845789730045
賞,0.529175465900864
取,0.5305044308261432
空,0.5318316905182888
称,0.5331514601802441
話,0.5344637591297893
知,0.5357593271256127
役,0.5370510930310817
音,0.5383337655306127
言,0.5396051634712172
運,0.54087580977456
重,0.5421427593572579
集,0.543408592021034
楽,0.5446669873394746
受,0.5459199297754438
次,0.5471705663709348
路,0.5484178645027934
持,0.5496599837134255
結,0.5509005153537664
別,0.5521351094109717
団,0.5533606012814298
型,0.5545793951506816
報,0.5557975813879412
岡,0.557013186067316
郡,0.5582267694044283
際,0.5594396221782207
変,0.5606499302735265
信,0.561855633712523
昭,0.5630586502239249
有,0.5642501796808193
他,0.5654390257224425
井,0.5666278559586095
院,0.5678155446895892
交,0.5690029893140749
属,0.5701859012848863
台,0.5713629669929771
指,0.5725367451661286
工,0.5737076924064156
系,0.5748726037185048
登,0.5760317583321265
製,0.5771909094334245
録,0.5783496460805315
利,0.57950832653046
不,0.5806585721351355
士,0.5818039162921531
館,0.5829480943577179
松,0.5840835759099176
説,0.5852169781665146
局,0.5863486980200817
藤,0.5874795977460758
郎,0.5886079405004505
近,0.5897345025067331
史,0.5908588254066868
議,0.5919815765418057
保,0.5931023098469859
産,0.5942228956345726
歌,0.5953420747365363
店,0.5964568107490787
歴,0.5975698766517242
総,0.5986793915951563
付,0.599772426716008
続,0.6008547773483068
太,0.601935940815211
始,0.6030154183667615
終,0.6040859816408806
隊,0.6051564623753937
石,0.6062243773574783
種,0.6072847917724015
得,0.6083422417861616
広,0.609392164890333
男,0.6104411238616616
考,0.6114831354568043
造,0.6125202631659075
項,0.6135547917555072
城,0.6145825977576349
